PaaHheliquest,Paa.pre.Hheliquest,Paa.post.Hheliquest,Hnetcharge,Seqnetcharge,Hydro,Paa.pre.Hhydro,Paa.post.Hhydro,HydrMom,Paa.pre.Hhydrmom,Paa.post.Hhydrmom
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.78556,0.21739130434782608,0.5217391304347826,0.69315,0.3695652173913043,0.3695652173913043
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.61,0.717391304347826,0.021739130434782608,0.7007800000000001,0.30434782608695654,0.43478260869565216
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,6.0,0.69111,0.21739130434782608,0.5217391304347826,0.7779699999999999,0.30434782608695654,0.43478260869565216
0.7391304347826086,0.13043478260869565,0.13043478260869565,3.0,6.0,0.71778,0.2826086956521739,0.45652173913043476,0.7782100000000001,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.71778,0.2826086956521739,0.45652173913043476,0.64903,0.30434782608695654,0.43478260869565216
0.7391304347826086,0.13043478260869565,0.13043478260869565,2.0,5.0,0.71778,0.2826086956521739,0.45652173913043476,0.69887,0.13043478260869565,0.6086956521739131
0.7391304347826086,0.13043478260869565,0.13043478260869565,2.0,5.0,0.71778,0.2826086956521739,0.45652173913043476,0.69887,0.13043478260869565,0.6086956521739131
0.7391304347826086,0.13043478260869565,0.13043478260869565,3.0,6.0,0.71778,0.2826086956521739,0.45652173913043476,0.68434,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.64667,0.717391304347826,0.021739130434782608,0.65087,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,5.0,7.0,0.58333,0.717391304347826,0.021739130434782608,0.65087,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,2.0,4.0,0.64667,0.717391304347826,0.021739130434782608,0.65087,0.13043478260869565,0.6086956521739131
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.58333,0.717391304347826,0.021739130434782608,0.65087,0.13043478260869565,0.6086956521739131
0.6739130434782609,0.17391304347826086,0.15217391304347827,3.0,6.0,0.78667,0.2826086956521739,0.45652173913043476,0.68121,0.34782608695652173,0.391304347826087
0.6756756756756757,0.0,0.32432432432432434,5.0,5.0,0.8422200000000001,0.02702702702702703,0.6486486486486487,0.7104,0.10810810810810811,0.5675675675675675
0.7567567567567568,0.0,0.24324324324324326,3.0,4.0,1.00111,0.02702702702702703,0.6486486486486487,0.69026,0.21621621621621623,0.4594594594594595
0.6756756756756757,0.0,0.32432432432432434,4.0,5.0,0.7288899999999999,0.02702702702702703,0.6486486486486487,0.66723,0.40540540540540543,0.2702702702702703
0.6756756756756757,0.0,0.32432432432432434,4.0,6.0,0.69333,0.5405405405405406,0.13513513513513514,0.7206100000000001,0.10810810810810811,0.5675675675675675
0.8378378378378378,0.0,0.16216216216216217,3.0,5.0,0.83667,0.6756756756756757,0.0,0.67884,0.10810810810810811,0.5675675675675675
0.8378378378378378,0.0,0.16216216216216217,3.0,5.0,0.83667,0.6756756756756757,0.0,0.57934,0.10810810810810811,0.5675675675675675
0.8108108108108109,0.0,0.1891891891891892,3.0,4.0,0.86556,0.02702702702702703,0.6486486486486487,0.71127,0.10810810810810811,0.5675675675675675
0.717391304347826,0.13043478260869565,0.15217391304347827,3.0,5.0,0.77444,0.21739130434782608,0.5217391304347826,0.66337,0.13043478260869565,0.6086956521739131
0.8108108108108109,0.0,0.1891891891891892,3.0,4.0,0.76778,0.6756756756756757,0.0,0.72931,0.10810810810810811,0.5675675675675675
0.8108108108108109,0.0,0.1891891891891892,2.0,4.0,0.74222,0.02702702702702703,0.6486486486486487,0.6475,0.10810810810810811,0.5675675675675675
0.8378378378378378,0.0,0.16216216216216217,4.0,5.0,0.79778,0.0,0.6756756756756757,0.72567,0.10810810810810811,0.5675675675675675
0.6216216216216216,0.0,0.3783783783783784,4.0,4.0,0.74222,0.02702702702702703,0.6486486486486487,0.72931,0.10810810810810811,0.5675675675675675
0.7567567567567568,0.0,0.24324324324324326,3.0,4.0,0.80667,0.2972972972972973,0.3783783783783784,0.6816800000000001,0.10810810810810811,0.5675675675675675
0.7567567567567568,0.0,0.24324324324324326,2.0,3.0,0.8222200000000001,0.02702702702702703,0.6486486486486487,0.55589,0.32432432432432434,0.35135135135135137
0.8108108108108109,0.0,0.1891891891891892,3.0,4.0,0.77556,0.02702702702702703,0.6486486486486487,0.72931,0.10810810810810811,0.5675675675675675
0.43243243243243246,0.0,0.5675675675675675,3.0,5.0,0.76444,0.02702702702702703,0.6486486486486487,0.72931,0.10810810810810811,0.5675675675675675
0.8108108108108109,0.0,0.1891891891891892,2.0,4.0,0.76778,0.6756756756756757,0.0,0.64831,0.10810810810810811,0.5675675675675675
0.8108108108108109,0.0,0.1891891891891892,2.0,3.0,0.76778,0.6756756756756757,0.0,0.65347,0.32432432432432434,0.35135135135135137
0.8108108108108109,0.0,0.1891891891891892,2.0,2.0,0.76778,0.6756756756756757,0.0,0.65347,0.32432432432432434,0.35135135135135137
0.8108108108108109,0.0,0.1891891891891892,2.0,4.0,0.77889,0.6756756756756757,0.0,0.65347,0.32432432432432434,0.35135135135135137
0.6756756756756757,0.0,0.32432432432432434,4.0,5.0,0.67667,0.5405405405405406,0.13513513513513514,0.7206100000000001,0.10810810810810811,0.5675675675675675
0.8378378378378378,0.2972972972972973,0.7027027027027027,4.0,5.0,0.81,0.02702702702702703,0.6486486486486487,0.67873,0.10810810810810811,0.5675675675675675
0.8378378378378378,0.2972972972972973,0.7027027027027027,4.0,5.0,0.7711100000000001,0.02702702702702703,0.6486486486486487,0.67873,0.10810810810810811,0.5675675675675675
0.8378378378378378,0.2972972972972973,0.7027027027027027,4.0,5.0,0.77,0.02702702702702703,0.6486486486486487,0.68706,0.10810810810810811,0.5675675675675675
1.0,0.0,0.0,3.0,3.0,0.66667,0.18518518518518517,0.37037037037037035,0.6755800000000001,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,2.0,2.0,0.64222,0.0,0.52,0.71925,0.48,0.04
1.0,0.0,0.0,2.0,2.0,0.64222,0.0,0.5555555555555556,0.71925,0.4444444444444444,0.1111111111111111
1.0,0.0,0.0,2.0,2.0,0.64222,0.0,0.5555555555555556,0.71925,0.4444444444444444,0.1111111111111111
1.0,0.0,0.0,2.0,2.0,0.64222,0.0,0.52,0.71925,0.48,0.04
1.0,0.0,0.0,2.0,2.0,0.74333,0.0,0.52,0.7178899999999999,0.48,0.04
1.0,0.0,0.0,3.0,3.0,0.72,0.18518518518518517,0.37037037037037035,0.59048,0.18518518518518517,0.37037037037037035
1.0,0.0,0.0,3.0,3.0,0.71778,0.18518518518518517,0.37037037037037035,0.59083,0.18518518518518517,0.37037037037037035
1.0,0.0,0.0,3.0,3.0,0.7155600000000001,0.18518518518518517,0.37037037037037035,0.59463,0.18518518518518517,0.37037037037037035
0.8518518518518519,0.0,0.14814814814814814,4.0,5.0,0.67,0.18518518518518517,0.37037037037037035,0.58822,0.037037037037037035,0.5185185185185185
0.8148148148148148,0.0,0.18518518518518517,3.0,3.0,0.70111,0.6296296296296297,-0.07407407407407407,0.6755800000000001,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,3.0,3.0,0.66556,0.18518518518518517,0.37037037037037035,0.6755800000000001,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,3.0,3.0,0.70778,0.037037037037037035,0.5185185185185185,0.62245,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,3.0,3.0,0.6722199999999999,0.18518518518518517,0.37037037037037035,0.6755800000000001,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,3.0,3.0,0.66667,0.18518518518518517,0.37037037037037035,0.6755800000000001,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,3.0,3.0,0.69667,0.037037037037037035,0.5185185185185185,0.62245,0.48148148148148145,0.07407407407407407
1.0,0.0,0.0,3.0,3.0,0.66667,0.18518518518518517,0.37037037037037035,0.6755800000000001,0.48148148148148145,0.07407407407407407
0.8148148148148148,0.0,0.18518518518518517,3.0,3.0,0.84111,0.18518518518518517,0.37037037037037035,0.7035899999999999,0.4444444444444444,0.1111111111111111
1.0,0.0,0.0,3.0,3.0,0.84111,0.18518518518518517,0.37037037037037035,0.7035899999999999,0.4444444444444444,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.40110999999999997,0.14285714285714285,0.0,0.30255,0.2857142857142857,-0.14285714285714285
0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.92111,0.3888888888888889,-0.05555555555555555,0.59617,0.4444444444444444,-0.1111111111111111
0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.87889,0.3888888888888889,-0.05555555555555555,0.62642,0.4444444444444444,-0.1111111111111111
0.8888888888888888,0.1111111111111111,0.0,1.0,2.0,0.92111,0.3888888888888889,-0.05555555555555555,0.59617,0.4444444444444444,-0.1111111111111111
0.6341463414634146,0.0,0.21951219512195122,3.0,6.0,1.08556,0.2926829268292683,0.4146341463414634,0.5959899999999999,0.4634146341463415,0.24390243902439024
0.0,0.0,0.0,0.0,3.0,0.85111,0.7777777777777778,-0.044444444444444446,0.63685,0.5555555555555556,0.17777777777777778
0.3888888888888889,0.05555555555555555,0.5555555555555556,0.0,4.0,1.14667,0.3055555555555556,0.3611111111111111,0.63476,0.5,0.16666666666666666
0.29411764705882354,0.6862745098039216,0.0196078431372549,1.0,6.0,1.0033299999999998,0.8235294117647058,-0.058823529411764705,0.617,0.0392156862745098,0.7254901960784313
0.0,0.0,0.0,0.0,5.0,0.72444,0.8591549295774648,-0.028169014084507043,0.5977600000000001,0.7887323943661971,0.04225352112676056
0.0,0.0,0.0,0.0,8.0,0.8488899999999999,0.19148936170212766,0.5531914893617021,0.86605,0.7021276595744681,0.0425531914893617
0.22727272727272727,0.06818181818181818,0.7045454545454546,0.0,2.0,0.97556,0.045454545454545456,0.6818181818181818,0.4424,0.3409090909090909,0.38636363636363635
0.29411764705882354,0.6862745098039216,0.0196078431372549,1.0,4.0,1.0033299999999998,0.8235294117647058,-0.058823529411764705,0.65087,0.0392156862745098,0.7254901960784313
0.22580645161290322,0.0,0.7741935483870968,-2.0,2.0,0.97,0.22580645161290322,0.5806451612903226,0.67711,0.7903225806451613,0.016129032258064516
0.28125,0.53125,0.1875,0.0,3.0,0.9111100000000001,0.09375,0.53125,0.5284,0.34375,0.28125
0.65,0.075,0.275,1.0,3.0,0.8333299999999999,0.325,0.375,0.38104,0.5,0.2
0.0,0.0,0.0,0.0,6.0,0.71333,0.5263157894736842,0.15789473684210525,0.7069,0.23684210526315788,0.4473684210526316
0.0,0.0,0.0,0.0,0.0,0.8322200000000001,0.7962962962962963,-0.018518518518518517,0.6511899999999999,0.037037037037037035,0.7407407407407407
0.0,0.0,0.0,0.0,2.0,0.7,0.8085106382978723,-0.06382978723404255,0.72292,0.0425531914893617,0.7021276595744681
0.22727272727272727,0.06818181818181818,0.7045454545454546,0.0,1.0,0.97556,0.045454545454545456,0.6818181818181818,0.48763999999999996,0.3409090909090909,0.38636363636363635
0.0,0.0,0.0,0.0,1.0,1.09111,0.82,-0.06,0.70343,0.36,0.4
0.0,0.0,0.0,0.0,1.0,0.82889,0.717391304347826,0.021739130434782608,0.62257,0.10869565217391304,0.6304347826086957
0.65,0.075,0.275,2.0,4.0,0.8333299999999999,0.325,0.375,0.38104,0.5,0.2
0.18518518518518517,0.5740740740740741,0.24074074074074073,0.0,3.0,0.81667,0.7592592592592593,0.018518518518518517,0.57386,0.07407407407407407,0.7037037037037037
0.19148936170212766,0.1276595744680851,0.6808510638297872,1.0,8.0,0.50667,0.1276595744680851,0.6170212765957447,0.6928,0.6808510638297872,0.06382978723404255
0.0,0.0,0.0,0.0,7.0,0.66667,0.82,-0.06,0.5204300000000001,0.34,0.42
0.19148936170212766,0.1276595744680851,0.6808510638297872,1.0,9.0,0.60778,0.425531914893617,0.3191489361702128,0.68511,0.6808510638297872,0.06382978723404255
0.0,0.0,0.0,0.0,1.0,1.19444,0.7636363636363637,0.01818181818181818,0.6161800000000001,0.16363636363636364,0.6181818181818182
0.55,0.45,0.0,5.0,1.0,0.70778,0.7,0.0,0.64864,0.325,0.375
0.65,0.075,0.275,1.0,3.0,0.8333299999999999,0.325,0.375,0.38104,0.5,0.2
0.6571428571428571,0.18571428571428572,0.07142857142857142,6.0,8.0,0.9833299999999999,0.7714285714285715,0.05714285714285714,0.8670200000000001,0.7714285714285715,0.05714285714285714
0.25,0.6973684210526315,0.05263157894736842,0.0,0.0,1.27444,0.5394736842105263,0.3026315789473684,0.66797,0.7763157894736842,0.06578947368421052
0.26229508196721313,0.09836065573770492,0.639344262295082,-1.0,-1.0,1.3444399999999999,0.5573770491803278,0.2459016393442623,0.5644100000000001,0.6229508196721312,0.18032786885245902
0.546875,0.421875,0.03125,3.0,2.0,0.9233299999999999,0.671875,0.140625,0.61621,0.734375,0.078125
0.803030303030303,0.030303030303030304,0.06060606060606061,2.0,4.0,0.97,0.6515151515151515,0.16666666666666666,0.6351399999999999,0.18181818181818182,0.6363636363636364
0.47540983606557374,0.4426229508196721,0.06557377049180328,3.0,4.0,1.1255600000000001,0.5737704918032787,0.22950819672131148,0.81608,0.7868852459016393,0.01639344262295082
0.25,0.453125,0.296875,0.0,1.0,0.72,0.515625,0.296875,0.60955,0.734375,0.078125
0.5230769230769231,0.4307692307692308,0.03076923076923077,2.0,1.0,0.91889,0.676923076923077,0.13846153846153847,0.668,0.5846153846153846,0.23076923076923078
0.25757575757575757,0.6363636363636364,0.10606060606060606,-1.0,2.0,1.24444,0.5909090909090909,0.22727272727272727,0.63048,0.36363636363636365,0.45454545454545453
0.6571428571428571,0.15714285714285714,0.07142857142857142,4.0,7.0,0.9355600000000001,0.08571428571428572,0.7428571428571429,0.70954,0.7714285714285715,0.05714285714285714
0.53125,0.421875,0.03125,1.0,0.0,0.91889,0.671875,0.140625,0.72534,0.265625,0.546875
0.0,0.0,0.0,0.0,0.0,1.24444,0.6,0.2153846153846154,0.6120800000000001,0.7076923076923077,0.1076923076923077
0.2878787878787879,0.4090909090909091,0.30303030303030304,2.0,3.0,0.8255600000000001,0.6515151515151515,0.16666666666666666,0.5552600000000001,0.5606060606060606,0.25757575757575757
0.4057971014492754,0.2318840579710145,0.36231884057971014,1.0,1.0,1.36333,0.5217391304347826,0.30434782608695654,0.75493,0.2463768115942029,0.5797101449275363
0.0,0.0,0.0,0.0,1.0,1.24444,0.5909090909090909,0.22727272727272727,0.6120800000000001,0.696969696969697,0.12121212121212122
0.4090909090909091,0.6363636363636364,0.3939393939393939,0.0,2.0,1.24444,0.5909090909090909,0.22727272727272727,0.63048,0.36363636363636365,0.45454545454545453
0.0,0.0,0.0,0.0,1.0,1.24444,0.6,0.2153846153846154,0.6120800000000001,0.7076923076923077,0.1076923076923077
0.417910447761194,0.5074626865671642,0.07462686567164178,-1.0,-2.0,1.0522200000000002,0.6567164179104478,0.16417910447761194,0.6847300000000001,0.7014925373134329,0.11940298507462686
0.19696969696969696,0.12121212121212122,0.6818181818181818,2.0,2.0,1.21,0.5909090909090909,0.22727272727272727,0.6120800000000001,0.696969696969697,0.12121212121212122
0.171875,0.484375,0.34375,0.0,2.0,1.0322200000000001,0.59375,0.21875,0.6007100000000001,0.140625,0.671875
0.5151515151515151,0.4393939393939394,0.030303030303030304,0.0,0.0,1.00444,0.6818181818181818,0.13636363636363635,0.6341600000000001,0.5909090909090909,0.22727272727272727
0.24242424242424243,0.45454545454545453,0.30303030303030304,1.0,1.0,1.3444399999999999,0.5454545454545454,0.2727272727272727,0.62083,0.3181818181818182,0.5
0.53125,0.421875,0.03125,3.0,2.0,0.97,0.671875,0.140625,0.60531,0.1875,0.625
0.515625,0.421875,0.0,2.0,-2.0,0.9011100000000001,0.6875,0.125,0.55205,0.578125,0.234375
